"Structure ID","Ligand ID","SMILES","InChiKey"
12317,476,"O=C(N1CCN(c2ccc(c3ncccn3)cc2)CC1)CN4C[C@H](C(=O)NC5=CC=6C(=NNC6c7ccncc7)C=C5)CC4","HDAJDNHIBCDLQF-RUZDIDTESA-N"
12317,1152,"Brc1ccc(cc1)/C=C/CNCCNS(=O)(=O)c2c3c(cncc3)ccc2","ZKZXNDJNWUTGDK-NSCUHMNNSA-N"
12317,1153,"Clc1cc(NC2=NC=3N(N=CC3c4cc(N)ccc4)C=C2)ccc1","JDNMRPIWJIDDAY-UHFFFAOYSA-N"
12317,1154,"OC[C@@H](NC1=NN2C(=NC=C2c3cc(N)ccc3)C=C1)C(C)C","PUMVONFFLKPPIM-CQSZACIVSA-N"
12317,3090,"O1[C@@H](N2c3ncnc(N)c3C=C2)[C@H](O)[C@H](O)[C@H]1CO","HDZZVAMISRMYHH-KCGFPETGSA-N"
12317,3091,"c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)Cl","WUHZZVWKGCJQHU-IOSLPCCCSA-N"
12317,3092,"c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)F","KRRZKBNCONNKPI-IOSLPCCCSA-N"
12317,3093,"c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)Br","ZWTPRQXZXQEKFT-IOSLPCCCSA-N"
12317,3699,"O=C1N(CCCN(CC=2c3c(ncnc3NC2)Nc4cc(OC1)c(OCC(=O)NC5CCCC5)cc4)C)C","MUBFRUUNEUDLMA-UHFFFAOYSA-N"
12317,3700,"O=C(O)c1c2OCCOCCNC3=NC=4N(N=CC4c(c2)cc1)C=C3","ZZVWSUCYWBUTCA-UHFFFAOYSA-N"
12317,3701,"O=C1N(CCCN(CC=2c3c(ncnc3NC2)Nc4cc(OC1)c(OCCOC)cc4)C)C","HGGMHYCPDXPSRF-UHFFFAOYSA-N"
12317,3702,"O=C1N(CCCNCC=2c3c(ncnc3NC2)Nc4cc(OC1)c(OCCOC)cc4)C","MPVLMOBPNHBSRH-UHFFFAOYSA-N"
12317,3704,"O=C1NCCOCCNC2=NC=3N(N=CC3c4cc1ccc4)C=C2","SOQJGMPMKVQEAL-UHFFFAOYSA-N"
12317,3705,"O=C1NCCN(C=CN(C2=NC=3N(N=CC3c4cc1ccc4)C=C2)CCO)C5CC5","KDPZCAWIEDVXCS-ZHACJKMWSA-N"
12317,3706,"O1c2cc(ccc2)C3=C4N=C(NCCN(C=C1)CCN5CCOCC5)C=CN4N=C3","BNIVJTOABGYPDF-NTCAYCPXSA-N"
12317,3707,"O=C1NCCN(CCNC2=NC=3N(N=CC3c4cc1ccc4)C=C2)C","NSFUDDOTXLELNL-UHFFFAOYSA-N"
12317,3708,"O=C1NCCCCCNC2=NC=3N(N=CC3c4cc1ccc4)C=C2","FZYFWWFZJSULHK-UHFFFAOYSA-N"
12317,3893,"OC[C@H](NC1=NN2C(=NC=C2C3=CC=4C(=NNC4)C=C3)C=C1)CC","ZGMMFRHRGWCVND-CYBMUJFWSA-N"
12317,4073,"CSc1ncc2cc3cnccc3c(c2n1)[N+](=O)[O-]","FAEYQDREFVLABR-UHFFFAOYSA-N"
12317,4165,"CC1(CCN(CC1)c2nn3c(cnc3s2)c4ccc(cc4F)F)N","ZGROGDMIGGHZAV-UHFFFAOYSA-N"
12348,281,"Clc1c(NC(=O)C=2SC(=NC2)Nc3nc(nc(N4CCN(CCO)CC4)c3)C)c(ccc1)C","ZBNZXTGUTAYRHI-UHFFFAOYSA-N"
12348,632,"Clc1ccc(cc1)C2=[NH+]N(c3ncnc(N)c32)C(C)(C)C","PBBRWFOVCUAONR-UHFFFAOYSA-O"
12348,3716,"S(=O)(=O)(Nc1ccc(c2cc3ncc4c(N(c5cc(NC(=O)CCO)c(cc5)C)C(=O)C=C4)c3cc2)cc1)C","PBOKXQRUWSFTHG-UHFFFAOYSA-N"
12392,28,"O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@@H](NC)[C@H]6OC)C","HKSZLNNOFSGOKW-FYTWVXJKSA-N"
12392,64,"P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","PVKSNHVPLWYQGJ-KQYNXXCUSA-N"
12392,136,"FC(F)(F)c1c(ccc(NC(=O)c2cc(C#CC=3N4N=CC=CC4=NC3)c(cc2)C)c1)CN5CCN(CC5)C","PHXJVRSECIGDHY-UHFFFAOYSA-N"
12392,478,"Fc1c(N2N=C(C=C2NC(=O)C3=C4N=CC=CN4N=C3)C5CCN(C(C)C)CC5)ccc(c1)C6CC6","AUKFLCXWCUBZOW-UHFFFAOYSA-N"
12392,479,"O=C(NC=1N(N=C(C1)C)c2ccccc2)C3=C4N=CC=CN4N=C3","MCBSZIDQUDBWTG-UHFFFAOYSA-N"
12392,480,"Clc1nc(nc(N[C@H]2[C@H](O)[C@H](O)[C@@H](CO)C2)c1C=3Sc4c(N3)cccc4)NCCCOC","JCZKEQVPLPZLFI-ZPUIDXCVSA-N"
12392,481,"[O-][N+](=O)c1cc(ccc1)C(=O)NC2=Nc3c(N2CCCO)ccc(OC(=O)C(C)(C)C)c3","CEAYRKIZESVQSN-UHFFFAOYSA-N"
12392,482,"FC(F)(F)C1=NN(C=C1NC(=O)C2=C3N=C(N[C@H]4[C@@H](N)CCCC4)C=CN3N=C2)C","LAXFSYWLDNVHAQ-NWDGAFQWSA-N"
12392,1849,"S1c2c(N=C1c3c(nc(nc3)NCCC)N[C@H]4[C@H](O)[C@H](O)[C@@H](CO)C4)cccc2","HIFONLZQROGEJE-PREXVCJDSA-N"
12392,1850,"S1c2c(N=C1C=3C(=O)NC(=NC3N[C@H]4CNCCC4)N5CCOCC5)cccc2","FWVSQXVRLKRCRX-CYBMUJFWSA-N"
12392,1851,"S1c2c(N=C1C=3C(=O)NC(=NC3N[C@H]4[C@H](O)[C@H](O)[C@@H](CO)C4)NC5CC5)cccc2","FXWUDZUPMZEZQL-NRXFTUCASA-N"
12392,1968,"O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1-c1ccccc1)c1cccc(c1)N(=O)=O","IEOZVBDPTHRYGK-UHFFFAOYSA-N"
12392,2203,"O=C(NC=1C(=NN(C1)C)C(=O)N)c2nc(ccc2)C=3C=NN(C3)C","XTVOMCVEGADMQN-UHFFFAOYSA-N"
12392,2204,"O=C(NC=1C(=NN(C1)C)C(=O)N)C2=C3N=C(N4CCNCC4)C=CN3N=C2","LIUCOMBTIJNNMB-UHFFFAOYSA-N"
12392,2450,"Cc1cc(cc(c1)c2cnc3ccc(cc3c2CCCCNC)c4cc(cnc4)O)C","XXIAQHKXGSSEJL-UHFFFAOYSA-N"
12392,2451,"CN(C)C1CCC(CC1)Oc2c3cc(ccc3ncn2)[N+](=O)[O-]","UCYLWJABRYZSHN-AULYBMBSSA-N"
12392,2461,"O=C(N)c1c(OC(C)C)cc2c(c3ccc(C#N)cc3)cccc2c1","IDCYKLUUMJIGRR-UHFFFAOYSA-N"
12392,2463,"O=C(N)c1c(OC(C)C)cc2c(OC[C@H]3NC(=O)CC3)nccc2c1","YLJNGHKLWZPDSX-LBPRGKRZSA-N"
12392,2464,"O=C(N)c1c(OC(C)C)cc2c(O[C@H]3CNCCC3)ccnc2c1","WFDCRJQKOODGGI-GFCCVEGCSA-N"
12392,2465,"F[C@@H]1C(=O)N[C@@H]([C@@H]1CC)COc2nccc3c2cc(OC)c(c3)C(=O)N","JKDGKIBAOAFRPJ-ZBINZKHDSA-N"
12392,2901,"S1c2c(N=C1)ccc(Nc3ncc(c(N[C@H](CO)Cc4ccccc4)c3)C(=O)NC)c2","MPNICXIXNBEDOD-KRWDZBQOSA-N"
12392,2902,"O=C(N)c1c(NCc2ccccc2)cc(nc1)Nc3cc4c(NC(=O)C4)cc3","MSYMSSQHTUWZDQ-UHFFFAOYSA-N"
12392,2960,"COc1cc(ccc1NC(=O)c2cccc(n2)c3ccn[nH]3)N4CCOCC4","RAFFLDOJXQAJPF-UHFFFAOYSA-N"
12392,2962,"CN1[C@@H]2CCN(C[C@@H]2CC1=O)C3CCC(CC3)Nc4c5c(c[nH]c5ncn4)C6CCOCC6","MLNKSPKBBXWPSG-VNYTWHDVSA-N"
12392,2963,"c1c(c2c([nH]1)ncnc2NC3CCC(CC3)N4CCOCC4)C5CCOCC5","DJVYXMINSBMUHH-QAQDUYKDSA-N"
12392,2964,"CN(C)C1CCC(CC1)Nc2c3c4c(sc3ncn2)CCC4","URDBLCLSFRUNRD-HAQNSBGRSA-N"
12392,2965,"CN(C)C1CCC(CC1)Nc2c3c(c[nH]c3ncn2)C4CCOCC4","JPINYIWLTLYJCV-SHTZXODSSA-N"
12392,3003,"O=C1N(C2C(CN(C3CCC(Nc4ncnc5NC=C(c54)C6CCOCC6)CC3)CC2)C1)C","MLNKSPKBBXWPSG-UHFFFAOYSA-N"
12392,3124,"CC(C)n1ccc2c1c(ncn2)NC3CCC(CC3)N(C)C","ODGACFGAGYOOJS-HDJSIYSDSA-N"
12392,3125,"C[C@H](CC(=O)N)c1ccn2c1c(ncn2)NC3CCC(CC3)N4CCN(CC4)C(=O)C","RGHNWSCEPVZMFH-KBAYOESNSA-N"
12392,3126,"c1nc(c2c3c(sc2n1)CC[C@@H]3CC(=O)N)OC4CCC(CC4)N5CCOCC5","VZOLINZYKOLXAC-RBSFLKMASA-N"
12392,3127,"CN(C)C1CCC(CC1)Nc2c3c(c[nH]c3ncn2)C4CCC(CC4)C(=O)N","APLFXDJBXZUPOM-BIAGXBKMSA-N"
12392,3294,"c1cc(nc(c1)C(=O)Nc2cc3c(cc2N4CCCCC4)oc(n3)N5CCOCC5)c6cc7cc[nH]c7nc6","WDJXZWXJDHUFQZ-UHFFFAOYSA-N"
12392,3319,"COc1cc(ccc1NC(=O)c2cnc(s2)c3cccnc3)N4CCOCC4","SAACSZSWNHZEBE-UHFFFAOYSA-N"
12392,3324,"c1cc(cc(c1)C(=O)Nc2ccc(c(c2)C(F)(F)F)CN3CCNCC3)c4ccc5c(n4)sc(n5)NC(=O)C6CC6","BBTDRPBKISKELY-UHFFFAOYSA-N"
12392,3383,"O=C(Nc1c(N2CCOCC2)cc3O[C@@](CO)(Cc3c1)C)C4=C5N=CC=CN5N=C4","JLKSBHRAVFWETB-OAQYLSRUSA-N"
12392,3384,"O=C(Nc1c(N2CCC(CO)CC2)cc3N=C(N(c3c1)C)N4CCOCC4)C5=C6N=CC=CN6N=C5","LVDMRCKBQDTUEU-UHFFFAOYSA-N"
12392,3385,"O=C(Nc1c(N2CCOCC2)cc3OC(Cc3c1)(C)C)C4=C5N=CC=CN5N=C4","LGCXMCBXSOYDBH-UHFFFAOYSA-N"
12392,3386,"O=C(Nc1c(N2CCC(CN)CC2)cc3ncccc3c1)C4=C5N=CC=CN5N=C4","BFBOXYLGKAPSFY-UHFFFAOYSA-N"
12392,3545,"Cn1cc(cn1)c2cn3c(cc2OC)ncc3c4cccc(n4)N[C@@H]5CCNC5","IALDYVNFZAPNJV-OAHLLOKOSA-N"
12392,3556,"Cn1cc(cn1)Nc2nc3ccc(nc3c(n2)NC4CCC(CC4)N5CCN(CC5)C(=O)OC)CC#N","RPGMSHCJIWHISY-IRJFHVNHSA-N"
12392,3557,"COC(=O)N1CCN(CC1)C2CCC(CC2)Nc3c4cc(ccc4ncn3)C#N","YCFRZMCRPHNZOC-QAQDUYKDSA-N"
12392,3567,"CC(C)([C@@H](CN1Cc2cc(c(cc2C1=O)N3CCOCC3)NC(=O)c4cnn5c4nccc5)F)O","AUYCSWFYKYVCLD-HXUWFJFHSA-N"
12392,3725,"CC(C)([C@@H](CNC(=O)c1cnc(cc1NC2CC2)Nc3ccc4c(c3)scn4)F)O","SHENXRCDBJGWNU-GOSISDBHSA-N"
12392,3842,"O=C(N(C)C)c1nc2c(OC3(CC3)C)nc(nc2cc1)NC=4C=NN(C4)C5CCN(CC5)C","LBHMENCKRXLUJV-UHFFFAOYSA-N"
12392,3843,"O(c1nc(nc2c1nc(cc2)C=3C=NN(C3)C)NC=4C=NN(C4)C5CCN(CC5)C)C6(CC6)C","WGMWEVJCHUDPID-UHFFFAOYSA-N"
12392,3844,"N#CCc1nc2c(nc(nc2cc1)NC=3C=NN(C3)C)NC4(CC4)C","JFENAOLGJWVSCK-UHFFFAOYSA-N"
12392,3845,"Fc1c(nc2c(OC3(CC3)C)nc(nc2c1)NC=4C=NN(C4)C5CC6(CN(C6)C)C5)c7cnc(nc7)C","XGNWCJAZTBIOLY-UHFFFAOYSA-N"
12392,3846,"Fc1c(nc2c(OC3(CC3)C)nc(nc2c1)NC=4C=NN(C4)C5CCN(CC5)C)c6cnc(nc6)C","SZURKEABSBIIMJ-UHFFFAOYSA-N"
12392,3853,"O=C(Nc1c(nc2N=C(Oc2c1)N3CCOCC3)N4C[C@H](O)CC4)C=5N=C(OC5)c6cc(ncc6)C","SJHNWSAWWOAWJH-MRXNPFEDSA-N"
12392,3891,"FC=1C(=NC=2N(N=CC2)C1)Nc3ncc(c(NC(C)C)c3)C(=O)NC[C@@H](F)C(O)(C)C","SNCZIVUNTWOQAF-OAHLLOKOSA-N"
12392,4232,"CC1(CC1)Nc2c3c(nc(n2)Nc4cnn(c4)C5CCN(CC5)C)C=CN(C3=O)C",""
12392,4233,"CC1(CC1)Nc2c3c(nc(n2)Nc4cnn(c4)C5CCN(CC5)C)C=CN(C3=O)c6cncnc6",""
12392,4234,"Cn1cc(cn1)Nc2nc3c(c(n2)NC4CCC(CC4)N5CCN(CC5)C(=O)OC)C(=O)N(C=C3)CC#N",""
12392,4235,"C[C@@H](CN1C=Cc2c(c(nc(n2)Nc3cnn(c3)C4CCN(CC4)C)NC5(CC5)C)C1=O)F",""
12392,4282,"c1cc(cc(c1)Nc2nc3ccsc3c(n2)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C(=O)N6CCCC6","ALXDIYXXVBXYGK-VVVONTASSA-N"
12398,28,"O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@@H](NC)[C@H]6OC)C","HKSZLNNOFSGOKW-FYTWVXJKSA-N"
12398,55,"Clc1c2NC=Nc2ccc1CNc3nc(NC4=NNC(=C4)C5CC5)ccn3","DYLHVDVCWIEYSA-UHFFFAOYSA-N"
12398,58,"O(CCNC1=Nc2c(N1c3nc(ncc3)N)cc(C#CC4(O)CCCCC4)cc2)C","RZXMIHOUHYSGJO-UHFFFAOYSA-N"
12398,63,"P(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)(OP(=O)(O)O)O","ZKHQWZAMYRWXGA-KQYNXXCUSA-N"
12398,64,"P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","PVKSNHVPLWYQGJ-KQYNXXCUSA-N"
12398,65,"S1c2c(nc(nc2C=C1)C)NC3=NNC4=C3CN(C(=O)N[C@@H](c5ccccc5)CN(C)C)C4(C)C","AYCPARAPKDAOEN-LJQANCHMSA-N"
12398,72,"Clc1cc(Nc2nc(nc3N(C=Nc32)CC)N[C@H]4[C@H](N)CCCC4)ccc1","UTBSBSOBZHXMHI-HUUCEWRRSA-N"
12398,334,"O(c1nc(nc(n1)NCCC=2c3c(NC2)cccc3)Nc4cc5c(NN=C5)cc4)C","NSJQROISOSHTBB-UHFFFAOYSA-N"
12398,335,"O=C(N1C(C=2NN=C(NC(=O)c3cc(Oc4ccccc4)ccc3)C2C1)(C)C)N5[C@H](CN(CC5)C)Cc6ccccc6","VGRHRLOVUZTBHT-VWLOTQADSA-N"
12398,336,"OC(C#Cc1cc2N(c3nc(ncn3)N)C(=Nc2cc1)NCC)(C)C","NDZPPXQOOUNQTQ-UHFFFAOYSA-N"
12398,337,"OC1(C#Cc2cc3N(c4nc(ncn4)N)C(=Nc3cc2)C)CCCCC1","RSIUBEYNBJJYTG-UHFFFAOYSA-N"
12398,821,"S(=O)(=O)(N1CCNCCC1)c2c3c(cncc3)ccc2","NGOGFTYYXHNFQH-UHFFFAOYSA-N"
12398,2326,"CC(C)c1nn(C)cc1-c1nc2ncc(Br)cc2[nH]1","XYHWYOLLASBNRO-UHFFFAOYSA-N"
12398,2909,"Clc1c(ccc(Cl)c1)C=2C(=O)N(c3nc(ncc3C2)Nc4cc(F)c(N5CCNCC5)cc4)CC","DHKFOIHIUYFSOF-UHFFFAOYSA-N"
12398,3008,"Cn1cc(nc1)Nc2c3cc(ccc3nc(n2)N4CCC(CC4)N)Cl","FFRWUFYTZPMLTK-UHFFFAOYSA-N"
12398,3009,"Cc1cc(n[nH]1)Nc2c3cc(ccc3nc(n2)C(=O)N4CCN[C@@H](C4)C)Cl","WQTMYTFWTYPJST-LLVKDONJSA-N"
12398,3010,"C[C@@H]1CN(CCN1)C(=O)c2nc3ccc(cc3c(n2)Nc4cc([nH]n4)C5CC5)Cl","RTGFZUPLFGBDKE-LLVKDONJSA-N"
12398,3358,"c1ccc(cc1)[C@@H](CO)NC(=O)c2ccc3c(c2)/C(=C(\c4ccccc4)/c5[nH]ccn5)/C(=O)N3","ZYTOTYXABPGGHD-PDWGEAQMSA-N"
12398,4074,"c1cc2c(cc1C#CC3(CCCCC3)O)n(cc2C(=O)N)c4ccnc(n4)N","SXXLXIJRUAJXGS-UHFFFAOYSA-N"
12398,4083,"c1cc2c(cc1C#CC3(CCCCC3)O)n(cc2C(=O)N4CCC[C@H](C4)N)c5ccnc(n5)N","DADSGHOHYQROCR-LJQANCHMSA-N"
12398,4084,"C[C@H]1CN(CCN1)C(=O)c2cn(c3c2ccc(c3)C#CC4(CCCCC4)O)c5ccnc(n5)N","SYJOLNGRHPSSMR-SFHVURJKSA-N"
12449,38,"S=P(OP(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)O)(O)O","NLTUCYMLOPLUHL-KQYNXXCUSA-N"
12449,607,"O(c1c(nc(nc1)N)C=2c3c(NC2)ccc(C#CC(O)(C)C)c3)CCOC","ZZIZLABGKZWVAW-UHFFFAOYSA-N"
12449,608,"Brc1cc2c(NC3=C2c4nc(ncc4CCC3)N)cc1","MEOWHQIIZUZBTO-UHFFFAOYSA-N"
12449,3734,"O=C(NC1CCOCC1)c2cc(OC)c(Nc3nc(c4cnc5NC[C@@](c5c4)(CO)C)ccn3)cc2","SSABYHFPMHHFLH-AREMUKBSSA-N"
12449,3735,"O(c1ncccc1Nc2nc(c3cc(C#N)c4NC[C@](c4c3)(CO)C)ccn2)C","PTVSCHCHSJTBBB-NRFANRHFSA-N"
12483,38,"S=P(OP(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)O)(O)O","NLTUCYMLOPLUHL-KQYNXXCUSA-N"
12642,26,"P(=O)(OP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","XTWYTFMLZFPYCI-KQYNXXCUSA-N"
12642,63,"P(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)(OP(=O)(O)O)O","ZKHQWZAMYRWXGA-KQYNXXCUSA-N"
12642,248,"Fc1c2c(NC(=O)C(C3=Nc4c(N3)ccc(N5CCN(CC5)C)c4)=C2N)ccc1","PIQCTGMSNWUMAF-UHFFFAOYSA-N"
12642,645,"O=C1c2c(OC(c3cc(O)c(O)cc3)=C1O)cc(O)cc2O","REFJWTPEDVJJIY-UHFFFAOYSA-N"
12642,2163,"N#CCc1ccc(Nc2nc(NC3=NNC(=C3)C4CC4)c(cn2)C)cc1","IGDWIVFULVHAOF-UHFFFAOYSA-N"
12642,3627,"CSc1ccc(cc1)c2cc3c(s2)c(ncn3)SCC(=O)O","KJCQGDBVLKOAHP-UHFFFAOYSA-N"
12642,3628,"c1ccc2c(c1)cc(s2)c3cc4c(s3)c(ncn4)SCC(=O)O","BNYXRPMABDQJJR-UHFFFAOYSA-N"
12642,3803,"S1c2c(SCC(=O)O)ncnc2C=C1c3ccc(cc3)C4CC4","RUYKWEJPYZQKSG-UHFFFAOYSA-N"
12686,319,"O=C1O[C@H](CC=CC(=O)[C@@H](O)[C@@H](O)CC=Cc2c1c(O)cc(OC)c2)C","NEQZWEXWOFPKOT-GEWABHDNSA-N"
12686,2201,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4c5c(ccc4)cccc5)CCC1)C=C","WAJKANXMXJLTKT-MRXNPFEDSA-N"
12686,2367,"O=C(Nc1ccc(Oc2nc(nc3NC=Cc23)Nc4ccc(N5CCN(CC5)C)cc4)cc1)C=C","LPJIGUIJJBQRTQ-UHFFFAOYSA-N"
12686,2470,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4ccc(Oc5ccccc5)cc4)CCC1)CC","ROGRQCNRPWIQJN-GOSISDBHSA-N"
12686,3301,"Cc1ccc2c(c1)[nH]nc2c3cccc(c3)NC(=O)C=C","YCMAZDUWLKXRRU-UHFFFAOYSA-N"
12686,3331,"CCC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4cn(nn4)c5ccc(cc5)C(=O)C)c(ncn3)N","DMPCFHLMZNTFEB-QGZVFWFLSA-N"
12686,3332,"C=CC(=O)N1CCC[C@H](C1)n2c3c(c(n2)C#C)c(ncn3)N","XXFDMGXYEIKFNZ-SNVBAGLBSA-N"
12686,3378,"O=C(N1C[C@H](N2N=Cc3c2ncnc3N)CCC1)CC","VODQVZMDWITJDU-SECBINFHSA-N"
12686,3379,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4cnc5N=CCc5c4)CCC1)CC","CNTXUZUSZYNELC-CQSZACIVSA-N"
12686,3380,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4ccc(O)cc4)CCC1)CC","OMHARXNEFRLRTL-CYBMUJFWSA-N"
12686,3381,"IC1=NN(c2ncnc(N)c21)[C@H]3CN(C(=O)CC)CCC3","CBMKHVATJGHRQV-MRVPVSSYSA-N"
12686,3812,"FC(F)(F)c1c(ccc(NC(=O)c2cc(Oc3nc(ncc3)N[C@@H]4CN(C(=O)CC)CC4)c(cc2)C)c1)CN5CCN(CC5)CC","UGBPGPFLKSJLMW-SANMLTNESA-N"
12686,3813,"FC(F)(F)c1c(ccc(NC(=O)c2cc(Oc3nc(ncc3)N[C@H]4CN(C(=O)CC)CC4)c(cc2)C)c1)CN5CCN(CC5)CC","UGBPGPFLKSJLMW-AREMUKBSSA-N"
12686,3814,"N#CCc1ccc(Nc2nc(NC3=NNC(=C3)C4CC4)c5c(n2)cccc5)cc1","NVMCVWOODOWOLT-UHFFFAOYSA-N"
12686,3830,"O=C(NCC#C)c1cc(NC(=O)C=C)cc(c1)C2=NNc3c2cccc3","QLVGPPRZJNJOLD-UHFFFAOYSA-N"
12686,4272,"CCC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4cn(nn4)c5cc(ccc5O)Br)c(ncn3)N","ZXTJFMIWRHTIKC-CYBMUJFWSA-N"
12686,4273,"CCC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4cn(nn4)CC(c5ccccc5)(F)F)c(ncn3)N","RKZKJXWXRLEVRP-MRXNPFEDSA-N"
12686,4274,"CCC(=O)Nc1cc(cc(c1)C(=O)NCc2cn(nn2)c3ccccc3C)c4c5ccccc5[nH]n4","QQDZTTUGTUHXSR-UHFFFAOYSA-N"
12686,4275,"CCC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4cn(nn4)CCc5ccccc5)c(ncn3)N","DQBPZDXMZGPVRU-QGZVFWFLSA-N"
12686,4276,"CCC(=O)Nc1cc(cc(c1)C(=O)NCc2cn(nn2)C3CCC3)c4c5ccccc5[nH]n4","BPAOQMOHTMHCAO-UHFFFAOYSA-N"
12686,4277,"CCC(=O)Nc1cc(cc(c1)C(=O)NCc2cn(nn2)[C@@H]3CCCC[C@H]3OC)c4c5ccccc5n[nH]4","SQKSGNQRUQLTDE-DNQXCXABSA-N"
12689,319,"O=C1O[C@H](CC=CC(=O)[C@@H](O)[C@@H](O)CC=Cc2c1c(O)cc(OC)c2)C","NEQZWEXWOFPKOT-GEWABHDNSA-N"
12689,2201,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4c5c(ccc4)cccc5)CCC1)C=C","WAJKANXMXJLTKT-MRXNPFEDSA-N"
12689,2367,"O=C(Nc1ccc(Oc2nc(nc3NC=Cc23)Nc4ccc(N5CCN(CC5)C)cc4)cc1)C=C","LPJIGUIJJBQRTQ-UHFFFAOYSA-N"
12689,2470,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4ccc(Oc5ccccc5)cc4)CCC1)CC","ROGRQCNRPWIQJN-GOSISDBHSA-N"
12689,3301,"Cc1ccc2c(c1)[nH]nc2c3cccc(c3)NC(=O)C=C","YCMAZDUWLKXRRU-UHFFFAOYSA-N"
12689,3331,"CCC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4cn(nn4)c5ccc(cc5)C(=O)C)c(ncn3)N","DMPCFHLMZNTFEB-QGZVFWFLSA-N"
12689,3332,"C=CC(=O)N1CCC[C@H](C1)n2c3c(c(n2)C#C)c(ncn3)N","XXFDMGXYEIKFNZ-SNVBAGLBSA-N"
12689,3378,"O=C(N1C[C@H](N2N=Cc3c2ncnc3N)CCC1)CC","VODQVZMDWITJDU-SECBINFHSA-N"
12689,3379,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4cnc5N=CCc5c4)CCC1)CC","CNTXUZUSZYNELC-CQSZACIVSA-N"
12689,3380,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4ccc(O)cc4)CCC1)CC","OMHARXNEFRLRTL-CYBMUJFWSA-N"
12689,3381,"IC1=NN(c2ncnc(N)c21)[C@H]3CN(C(=O)CC)CCC3","CBMKHVATJGHRQV-MRVPVSSYSA-N"
12689,3812,"FC(F)(F)c1c(ccc(NC(=O)c2cc(Oc3nc(ncc3)N[C@@H]4CN(C(=O)CC)CC4)c(cc2)C)c1)CN5CCN(CC5)CC","UGBPGPFLKSJLMW-SANMLTNESA-N"
12689,3813,"FC(F)(F)c1c(ccc(NC(=O)c2cc(Oc3nc(ncc3)N[C@H]4CN(C(=O)CC)CC4)c(cc2)C)c1)CN5CCN(CC5)CC","UGBPGPFLKSJLMW-AREMUKBSSA-N"
12689,3814,"N#CCc1ccc(Nc2nc(NC3=NNC(=C3)C4CC4)c5c(n2)cccc5)cc1","NVMCVWOODOWOLT-UHFFFAOYSA-N"
12689,3830,"O=C(NCC#C)c1cc(NC(=O)C=C)cc(c1)C2=NNc3c2cccc3","QLVGPPRZJNJOLD-UHFFFAOYSA-N"
12689,4272,"CCC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4cn(nn4)c5cc(ccc5O)Br)c(ncn3)N","ZXTJFMIWRHTIKC-CYBMUJFWSA-N"
12689,4273,"CCC(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4cn(nn4)CC(c5ccccc5)(F)F)c(ncn3)N","RKZKJXWXRLEVRP-MRXNPFEDSA-N"
12689,4274,"CCC(=O)Nc1cc(cc(c1)C(=O)NCc2cn(nn2)c3ccccc3C)c4c5ccccc5[nH]n4","QQDZTTUGTUHXSR-UHFFFAOYSA-N"
